day_type,direction,seg_idx,segmentId,streetName,frc,speedLimit,seg_distance,cum_dist_start,cum_dist_mid,cum_dist_end,hour,harm_avg_speed,avg_speed,median_speed,std_speed,avg_tt,median_tt,std_tt,tt_ratio,sample_size,norm_sample,p5,p15,p25,p50,p75,p85,p90,p95
Festivi,GRA,35,-13800006499932,Corso di Francia,2,50,15.2,1720.2600000000004,1727.8600000000004,1735.4600000000005,19,26.6,34.7,34.0,12.2,2.05,1.61,6.69,1.14,2445,0.6856,16,23,26,34,42,47,51,55
Festivi,GRA,35,-13800006499932,Corso di Francia,2,50,15.2,1720.2600000000004,1727.8600000000004,1735.4600000000005,20,28.4,35.3,34.0,13.7,1.93,1.61,1.42,1.07,2163,0.6066,14,22,26,34,44,49,53,59
Festivi,GRA,35,-13800006499932,Corso di Francia,2,50,15.2,1720.2600000000004,1727.8600000000004,1735.4600000000005,21,32.7,40.8,41.0,14.6,1.68,1.33,1.84,0.93,1510,0.4234,18,26,30,41,50,55,60,66
Festivi,GRA,35,-13800006499932,Corso di Francia,2,50,15.2,1720.2600000000004,1727.8600000000004,1735.4600000000005,22,32.7,42.3,43.0,14.9,1.68,1.27,3.08,0.93,1568,0.4397,20,27,32,43,51,57,60,67
Festivi,GRA,35,-13800006499932,Corso di Francia,2,50,15.2,1720.2600000000004,1727.8600000000004,1735.4600000000005,23,34.7,42.2,41.0,15.3,1.58,1.33,1.26,0.88,1736,0.4868,19,27,32,41,51,57,62,70
Festivi,GRA,36,-13800006496134,Corso di Francia,2,50,19.86,1735.4600000000005,1745.3900000000006,1755.3200000000004,0,34.0,39.0,38.0,12.4,2.1,1.88,1.3,1.0,3066,0.8598,21,28,31,38,46,51,54,60
Festivi,GRA,36,-13800006496134,Corso di Francia,2,50,19.86,1735.4600000000005,1745.3900000000006,1755.3200000000004,1,34.9,42.8,42.0,14.2,2.05,1.7,4.39,0.97,2538,0.7117,20,29,34,42,51,56,61,68
Festivi,GRA,36,-13800006496134,Corso di Francia,2,50,19.86,1735.4600000000005,1745.3900000000006,1755.3200000000004,2,39.5,47.7,47.0,15.9,1.81,1.52,1.62,0.86,1533,0.4299,21,33,38,47,57,63,68,74
Festivi,GRA,36,-13800006496134,Corso di Francia,2,50,19.86,1735.4600000000005,1745.3900000000006,1755.3200000000004,3,35.8,49.1,49.0,18.3,2.0,1.46,2.38,0.95,896,0.2513,15,32,39,49,61,67,71,78
Festivi,GRA,36,-13800006496134,Corso di Francia,2,50,19.86,1735.4600000000005,1745.3900000000006,1755.3200000000004,4,30.3,43.8,45.0,19.4,2.36,1.59,3.49,1.12,1007,0.2824,13,21,29,45,57,64,69,76
Festivi,GRA,36,-13800006496134,Corso di Francia,2,50,19.86,1735.4600000000005,1745.3900000000006,1755.3200000000004,5,32.9,45.1,46.0,19.6,2.17,1.55,2.44,1.03,499,0.1399,16,25,30,46,58,64,72,79
Festivi,GRA,36,-13800006496134,Corso di Francia,2,50,19.86,1735.4600000000005,1745.3900000000006,1755.3200000000004,6,33.8,46.1,46.0,18.6,2.12,1.55,2.83,1.01,303,0.085,20,26,32,46,58,66,71,76
Festivi,GRA,36,-13800006496134,Corso di Francia,2,50,19.86,1735.4600000000005,1745.3900000000006,1755.3200000000004,7,40.6,48.6,48.0,16.2,1.76,1.49,1.52,0.84,453,0.127,23,32,38,48,61,66,69,74
Festivi,GRA,36,-13800006496134,Corso di Francia,2,50,19.86,1735.4600000000005,1745.3900000000006,1755.3200000000004,8,40.6,48.0,48.0,15.6,1.76,1.49,1.21,0.84,752,0.2109,22,32,38,48,58,64,68,74
Festivi,GRA,36,-13800006496134,Corso di Francia,2,50,19.86,1735.4600000000005,1745.3900000000006,1755.3200000000004,9,38.3,45.8,46.0,13.9,1.87,1.55,2.5,0.89,1105,0.3099,24,32,37,46,55,60,63,69
Festivi,GRA,36,-13800006496134,Corso di Francia,2,50,19.86,1735.4600000000005,1745.3900000000006,1755.3200000000004,10,34.2,41.4,41.0,13.8,2.09,1.74,3.01,0.99,1724,0.4835,20,28,32,41,50,56,59,65
Festivi,GRA,36,-13800006496134,Corso di Francia,2,50,19.86,1735.4600000000005,1745.3900000000006,1755.3200000000004,11,31.4,38.8,38.0,13.7,2.28,1.88,2.91,1.08,2194,0.6153,17,25,29,38,47,52,56,62
Festivi,GRA,36,-13800006496134,Corso di Francia,2,50,19.86,1735.4600000000005,1745.3900000000006,1755.3200000000004,12,29.9,36.3,36.0,13.4,2.39,1.99,1.99,1.14,2562,0.7185,16,23,27,36,44,50,54,60
Festivi,GRA,36,-13800006496134,Corso di Francia,2,50,19.86,1735.4600000000005,1745.3900000000006,1755.3200000000004,13,31.0,38.5,38.0,14.0,2.31,1.88,2.58,1.1,2322,0.6511,17,24,29,38,47,53,56,62
Festivi,GRA,36,-13800006496134,Corso di Francia,2,50,19.86,1735.4600000000005,1745.3900000000006,1755.3200000000004,14,36.1,43.2,42.0,13.8,1.98,1.7,2.87,0.94,1767,0.4955,22,30,34,42,52,57,61,66
Festivi,GRA,36,-13800006496134,Corso di Francia,2,50,19.86,1735.4600000000005,1745.3900000000006,1755.3200000000004,15,32.7,40.3,40.0,13.5,2.19,1.79,2.95,1.04,2065,0.5791,19,27,31,40,49,54,58,63
Festivi,GRA,36,-13800006496134,Corso di Francia,2,50,19.86,1735.4600000000005,1745.3900000000006,1755.3200000000004,16,30.4,37.0,37.0,12.5,2.35,1.93,3.19,1.12,2108,0.5911,17,25,29,37,45,50,53,58
Festivi,GRA,36,-13800006496134,Corso di Francia,2,50,19.86,1735.4600000000005,1745.3900000000006,1755.3200000000004,17,27.4,34.4,34.0,12.8,2.61,2.1,2.72,1.24,2338,0.6556,14,21,26,34,42,47,51,56
Festivi,GRA,36,-13800006496134,Corso di Francia,2,50,19.86,1735.4600000000005,1745.3900000000006,1755.3200000000004,18,26.3,34.2,34.0,13.0,2.72,2.1,3.48,1.29,2480,0.6955,14,21,25,34,42,47,51,56
Festivi,GRA,36,-13800006496134,Corso di Francia,2,50,19.86,1735.4600000000005,1745.3900000000006,1755.3200000000004,19,28.0,34.7,34.0,11.7,2.55,2.1,3.25,1.21,2456,0.6887,16,23,27,34,42,46,50,54
Festivi,GRA,36,-13800006496134,Corso di Francia,2,50,19.86,1735.4600000000005,1745.3900000000006,1755.3200000000004,20,27.7,35.7,35.0,13.2,2.58,2.04,3.61,1.23,2164,0.6068,14,22,27,35,44,49,52,58
Festivi,GRA,36,-13800006496134,Corso di Francia,2,50,19.86,1735.4600000000005,1745.3900000000006,1755.3200000000004,21,33.2,41.6,41.0,14.0,2.15,1.74,2.55,1.02,1512,0.424,18,28,33,41,50,55,59,66
Festivi,GRA,36,-13800006496134,Corso di Francia,2,50,19.86,1735.4600000000005,1745.3900000000006,1755.3200000000004,22,35.1,43.5,44.0,13.9,2.04,1.62,4.01,0.97,1572,0.4408,21,30,35,44,52,57,60,67
Festivi,GRA,36,-13800006496134,Corso di Francia,2,50,19.86,1735.4600000000005,1745.3900000000006,1755.3200000000004,23,37.0,43.1,42.0,14.6,1.93,1.7,1.2,0.92,1737,0.4871,21,30,33,42,52,57,62,69
Festivi,GRA,37,-13800006562564,Corso di Francia,2,50,28.48,1755.3200000000004,1769.5600000000004,1783.8000000000004,0,35.8,41.5,41.0,12.0,2.87,2.5,3.9,1.0,3056,0.857,23,31,34,41,48,52,56,62
Festivi,GRA,37,-13800006562564,Corso di Francia,2,50,28.48,1755.3200000000004,1769.5600000000004,1783.8000000000004,1,38.7,45.3,45.0,13.4,2.65,2.28,3.58,0.92,2528,0.7089,24,33,37,45,53,58,63,69
Festivi,GRA,37,-13800006562564,Corso di Francia,2,50,28.48,1755.3200000000004,1769.5600000000004,1783.8000000000004,2,41.3,50.0,50.0,15.2,2.48,2.05,3.4,0.86,1527,0.4282,25,37,41,50,59,65,69,75
Festivi,GRA,37,-13800006562564,Corso di Francia,2,50,28.48,1755.3200000000004,1769.5600000000004,1783.8000000000004,3,39.6,50.9,51.0,17.5,2.59,2.01,2.86,0.9,895,0.251,19,35,42,51,62,68,72,80
Festivi,GRA,37,-13800006562564,Corso di Francia,2,50,28.48,1755.3200000000004,1769.5600000000004,1783.8000000000004,4,35.9,46.9,47.0,18.0,2.85,2.18,3.88,0.99,1005,0.2818,19,27,33,47,59,65,70,77
Festivi,GRA,37,-13800006562564,Corso di Francia,2,50,28.48,1755.3200000000004,1769.5600000000004,1783.8000000000004,5,38.7,48.0,47.0,18.3,2.65,2.18,2.26,0.92,499,0.1399,21,29,34,47,59,66,74,79
Festivi,GRA,37,-13800006562564,Corso di Francia,2,50,28.48,1755.3200000000004,1769.5600000000004,1783.8000000000004,6,41.6,50.2,49.0,17.1,2.46,2.09,1.94,0.86,303,0.085,26,32,38,49,62,69,71,78
Festivi,GRA,37,-13800006562564,Corso di Francia,2,50,28.48,1755.3200000000004,1769.5600000000004,1783.8000000000004,7,43.0,51.1,50.0,15.7,2.38,2.05,2.76,0.83,453,0.127,25,35,41,50,62,67,70,77
Festivi,GRA,37,-13800006562564,Corso di Francia,2,50,28.48,1755.3200000000004,1769.5600000000004,1783.8000000000004,8,42.2,49.6,49.0,15.0,2.43,2.09,1.85,0.85,751,0.2106,24,35,40,49,59,64,69,75
Festivi,GRA,37,-13800006562564,Corso di Francia,2,50,28.48,1755.3200000000004,1769.5600000000004,1783.8000000000004,9,41.9,47.7,47.0,13.5,2.45,2.18,1.8,0.85,1099,0.3082,26,35,39,47,56,61,65,71
Festivi,GRA,37,-13800006562564,Corso di Francia,2,50,28.48,1755.3200000000004,1769.5600000000004,1783.8000000000004,10,37.8,43.6,43.0,13.3,2.71,2.38,2.48,0.95,1708,0.479,23,31,35,43,52,57,61,66
Festivi,GRA,37,-13800006562564,Corso di Francia,2,50,28.48,1755.3200000000004,1769.5600000000004,1783.8000000000004,11,35.1,41.1,40.0,12.9,2.92,2.56,2.7,1.02,2173,0.6094,22,28,33,40,49,54,57,63
Festivi,GRA,37,-13800006562564,Corso di Francia,2,50,28.48,1755.3200000000004,1769.5600000000004,1783.8000000000004,12,32.8,38.8,38.0,12.4,3.13,2.7,3.75,1.09,2529,0.7092,20,27,31,38,46,51,55,61
Festivi,GRA,37,-13800006562564,Corso di Francia,2,50,28.48,1755.3200000000004,1769.5600000000004,1783.8000000000004,13,34.9,41.4,41.0,13.3,2.94,2.5,3.04,1.03,2294,0.6433,22,29,33,41,49,54,59,64
Festivi,GRA,37,-13800006562564,Corso di Francia,2,50,28.48,1755.3200000000004,1769.5600000000004,1783.8000000000004,14,39.4,45.0,44.0,13.1,2.6,2.33,2.58,0.91,1761,0.4938,26,32,36,44,53,59,62,67
Festivi,GRA,37,-13800006562564,Corso di Francia,2,50,28.48,1755.3200000000004,1769.5600000000004,1783.8000000000004,15,36.7,42.5,42.0,12.8,2.8,2.44,2.34,0.98,2045,0.5735,22,30,34,42,51,55,59,65
Festivi,GRA,37,-13800006562564,Corso di Francia,2,50,28.48,1755.3200000000004,1769.5600000000004,1783.8000000000004,16,33.0,38.4,38.0,11.6,3.11,2.7,3.14,1.08,2085,0.5847,20,27,31,38,46,50,53,58
Festivi,GRA,37,-13800006562564,Corso di Francia,2,50,28.48,1755.3200000000004,1769.5600000000004,1783.8000000000004,17,27.6,35.9,36.0,12.3,3.72,2.85,6.57,1.3,2319,0.6503,16,24,28,36,43,48,51,56
Festivi,GRA,37,-13800006562564,Corso di Francia,2,50,28.48,1755.3200000000004,1769.5600000000004,1783.8000000000004,18,28.2,35.9,36.0,12.8,3.64,2.85,3.58,1.27,2455,0.6884,15,24,28,36,44,48,51,57
Festivi,GRA,37,-13800006562564,Corso di Francia,2,50,28.48,1755.3200000000004,1769.5600000000004,1783.8000000000004,19,29.6,36.3,36.0,11.4,3.47,2.85,4.47,1.21,2427,0.6806,17,25,30,36,43,47,50,55
Festivi,GRA,37,-13800006562564,Corso di Francia,2,50,28.48,1755.3200000000004,1769.5600000000004,1783.8000000000004,20,30.6,37.4,37.0,12.5,3.35,2.77,3.23,1.17,2125,0.5959,17,25,30,37,45,50,53,58
Festivi,GRA,37,-13800006562564,Corso di Francia,2,50,28.48,1755.3200000000004,1769.5600000000004,1783.8000000000004,21,36.3,44.0,43.0,13.3,2.82,2.38,4.0,0.98,1488,0.4173,23,32,37,43,52,57,61,67
Festivi,GRA,37,-13800006562564,Corso di Francia,2,50,28.48,1755.3200000000004,1769.5600000000004,1783.8000000000004,22,40.0,46.3,46.0,13.2,2.56,2.23,2.86,0.89,1546,0.4335,25,34,38,46,54,59,63,69
Festivi,GRA,37,-13800006562564,Corso di Francia,2,50,28.48,1755.3200000000004,1769.5600000000004,1783.8000000000004,23,40.0,45.4,44.0,14.1,2.57,2.33,1.48,0.89,1728,0.4846,24,33,37,44,53,59,64,70
Festivi,GRA,38,-13800006751007,Corso di Francia,2,50,96.05,1783.8000000000004,1831.8250000000005,1879.8500000000004,0,37.6,43.0,42.0,12.1,9.19,8.23,7.58,1.0,3046,0.8542,24,33,36,42,50,54,58,63
Festivi,GRA,38,-13800006751007,Corso di Francia,2,50,96.05,1783.8000000000004,1831.8250000000005,1879.8500000000004,1,40.0,47.1,46.0,13.6,8.64,7.52,13.9,0.94,2517,0.7058,25,35,39,46,55,60,64,70
Festivi,GRA,38,-13800006751007,Corso di Francia,2,50,96.05,1783.8000000000004,1831.8250000000005,1879.8500000000004,2,46.1,52.1,52.0,14.9,7.49,6.65,3.97,0.82,1518,0.4257,28,38,43,52,61,67,70,77
Festivi,GRA,38,-13800006751007,Corso di Francia,2,50,96.05,1783.8000000000004,1831.8250000000005,1879.8500000000004,3,42.6,53.3,54.0,17.4,8.13,6.4,9.8,0.88,891,0.2499,21,37,43,54,64,70,74,81
Festivi,GRA,38,-13800006751007,Corso di Francia,2,50,96.05,1783.8000000000004,1831.8250000000005,1879.8500000000004,4,39.7,49.8,49.0,17.6,8.7,7.06,8.65,0.95,1015,0.2846,20,33,39,49,61,67,72,79
Festivi,GRA,38,-13800006751007,Corso di Francia,2,50,96.05,1783.8000000000004,1831.8250000000005,1879.8500000000004,5,37.9,51.0,50.0,18.2,9.13,6.92,12.73,0.99,498,0.1397,20,34,39,50,62,69,75,82
Festivi,GRA,38,-13800006751007,Corso di Francia,2,50,96.05,1783.8000000000004,1831.8250000000005,1879.8500000000004,6,38.3,51.6,51.0,17.3,9.02,6.78,14.15,0.98,304,0.0852,22,36,42,51,61,69,72,78
Festivi,GRA,38,-13800006751007,Corso di Francia,2,50,96.05,1783.8000000000004,1831.8250000000005,1879.8500000000004,7,40.3,51.2,52.0,17.2,8.59,6.65,8.56,0.93,449,0.1259,20,35,41,52,63,69,71,78
Festivi,GRA,38,-13800006751007,Corso di Francia,2,50,96.05,1783.8000000000004,1831.8250000000005,1879.8500000000004,8,39.7,49.8,50.0,15.9,8.72,6.92,8.57,0.95,752,0.2109,20,35,41,50,61,65,69,75
Festivi,GRA,38,-13800006751007,Corso di Francia,2,50,96.05,1783.8000000000004,1831.8250000000005,1879.8500000000004,9,35.1,47.2,48.0,15.1,9.84,7.2,15.65,1.07,1087,0.3048,18,34,39,48,57,61,65,71
Festivi,GRA,38,-13800006751007,Corso di Francia,2,50,96.05,1783.8000000000004,1831.8250000000005,1879.8500000000004,10,36.5,44.3,44.0,13.8,9.48,7.86,10.87,1.03,1684,0.4722,20,32,36,44,53,58,62,68
Festivi,GRA,38,-13800006751007,Corso di Francia,2,50,96.05,1783.8000000000004,1831.8250000000005,1879.8500000000004,11,35.3,42.5,42.0,12.8,9.79,8.23,11.05,1.07,2150,0.6029,22,31,35,42,50,55,58,64
Festivi,GRA,38,-13800006751007,Corso di Francia,2,50,96.05,1783.8000000000004,1831.8250000000005,1879.8500000000004,12,33.2,40.5,40.0,12.5,10.43,8.64,12.27,1.13,2500,0.7011,20,29,33,40,48,53,57,62
Festivi,GRA,38,-13800006751007,Corso di Francia,2,50,96.05,1783.8000000000004,1831.8250000000005,1879.8500000000004,13,35.5,42.5,42.0,13.0,9.73,8.23,9.24,1.06,2285,0.6408,21,31,35,42,50,55,59,64
Festivi,GRA,38,-13800006751007,Corso di Francia,2,50,96.05,1783.8000000000004,1831.8250000000005,1879.8500000000004,14,38.6,46.1,45.0,13.3,8.95,7.68,10.23,0.97,1741,0.4882,26,34,38,45,55,60,63,68
Festivi,GRA,38,-13800006751007,Corso di Francia,2,50,96.05,1783.8000000000004,1831.8250000000005,1879.8500000000004,15,37.6,43.6,43.0,12.7,9.19,8.04,7.35,1.0,2020,0.5665,22,32,36,43,51,57,60,65
Festivi,GRA,38,-13800006751007,Corso di Francia,2,50,96.05,1783.8000000000004,1831.8250000000005,1879.8500000000004,16,20.4,32.4,35.0,16.0,16.93,9.88,17.53,1.84,2062,0.5782,7,11,18,35,44,48,52,56
Festivi,GRA,38,-13800006751007,Corso di Francia,2,50,96.05,1783.8000000000004,1831.8250000000005,1879.8500000000004,17,18.6,30.0,32.0,16.1,18.56,10.81,16.85,2.02,2289,0.6419,7,9,14,32,42,47,50,56
Festivi,GRA,38,-13800006751007,Corso di Francia,2,50,96.05,1783.8000000000004,1831.8250000000005,1879.8500000000004,18,18.8,29.9,32.0,16.2,18.36,10.81,15.26,2.0,2429,0.6812,7,9,14,32,42,47,50,55
Festivi,GRA,38,-13800006751007,Corso di Francia,2,50,96.05,1783.8000000000004,1831.8250000000005,1879.8500000000004,19,18.7,29.9,32.0,16.0,18.48,10.81,17.47,2.01,2394,0.6713,7,9,14,32,42,47,50,55
Festivi,GRA,38,-13800006751007,Corso di Francia,2,50,96.05,1783.8000000000004,1831.8250000000005,1879.8500000000004,20,19.8,31.1,34.0,16.3,17.48,10.17,14.44,1.9,2096,0.5878,7,10,16,34,43,48,51,56
Festivi,GRA,38,-13800006751007,Corso di Francia,2,50,96.05,1783.8000000000004,1831.8250000000005,1879.8500000000004,21,36.1,44.0,44.0,14.2,9.58,7.86,8.47,1.04,1475,0.4136,19,32,36,44,53,58,61,67
Festivi,GRA,38,-13800006751007,Corso di Francia,2,50,96.05,1783.8000000000004,1831.8250000000005,1879.8500000000004,22,41.5,47.4,47.0,13.6,8.33,7.36,5.43,0.91,1539,0.4316,24,35,39,47,56,61,64,69
Festivi,GRA,38,-13800006751007,Corso di Francia,2,50,96.05,1783.8000000000004,1831.8250000000005,1879.8500000000004,23,40.0,46.8,46.0,14.1,8.64,7.52,9.45,0.94,1721,0.4826,25,35,38,46,55,61,65,71
Festivi,GRA,39,-13800006777387,Corso di Francia,2,50,30.79,1879.8500000000004,1895.2450000000003,1910.6400000000003,0,37.8,47.2,48.0,14.5,2.93,2.31,3.57,1.0,3073,0.8617,22,33,39,48,56,62,65,70
Festivi,GRA,39,-13800006777387,Corso di Francia,2,50,30.79,1879.8500000000004,1895.2450000000003,1910.6400000000003,1,41.4,51.7,52.0,15.6,2.68,2.13,3.0,0.91,2534,0.7106,23,38,43,52,62,67,71,76
Festivi,GRA,39,-13800006777387,Corso di Francia,2,50,30.79,1879.8500000000004,1895.2450000000003,1910.6400000000003,2,46.6,55.8,57.0,16.0,2.38,1.94,2.22,0.81,1538,0.4313,28,41,47,57,66,71,74,80
Festivi,GRA,39,-13800006777387,Corso di Francia,2,50,30.79,1879.8500000000004,1895.2450000000003,1910.6400000000003,3,38.4,56.9,59.0,18.3,2.88,1.88,11.44,0.98,906,0.2541,22,40,47,59,68,73,78,83
Festivi,GRA,39,-13800006777387,Corso di Francia,2,50,30.79,1879.8500000000004,1895.2450000000003,1910.6400000000003,4,36.5,53.4,55.0,19.5,3.04,2.02,4.22,1.03,1044,0.2928,16,33,44,55,66,72,75,82
Festivi,GRA,39,-13800006777387,Corso di Francia,2,50,30.79,1879.8500000000004,1895.2450000000003,1910.6400000000003,5,39.4,54.8,56.0,19.3,2.81,1.98,3.73,0.96,502,0.1408,19,35,45,56,67,72,78,85
Festivi,GRA,39,-13800006777387,Corso di Francia,2,50,30.79,1879.8500000000004,1895.2450000000003,1910.6400000000003,6,31.1,52.4,56.0,21.4,3.56,1.98,5.32,1.21,309,0.0867,8,27,42,56,67,72,76,83
Festivi,GRA,39,-13800006777387,Corso di Francia,2,50,30.79,1879.8500000000004,1895.2450000000003,1910.6400000000003,7,35.1,52.9,56.0,20.4,3.16,1.98,4.29,1.08,447,0.1254,15,28,40,56,67,72,76,83
Festivi,GRA,39,-13800006777387,Corso di Francia,2,50,30.79,1879.8500000000004,1895.2450000000003,1910.6400000000003,8,29.4,51.6,54.0,19.4,3.76,2.05,6.68,1.28,763,0.214,9,30,42,54,66,70,73,78
Festivi,GRA,39,-13800006777387,Corso di Francia,2,50,30.79,1879.8500000000004,1895.2450000000003,1910.6400000000003,9,29.0,49.8,54.0,19.2,3.83,2.05,6.14,1.3,1097,0.3076,7,29,41,54,63,67,71,75
Festivi,GRA,39,-13800006777387,Corso di Francia,2,50,30.79,1879.8500000000004,1895.2450000000003,1910.6400000000003,10,34.8,48.4,50.0,16.5,3.19,2.22,4.34,1.09,1686,0.4728,18,32,39,50,60,65,68,73
Festivi,GRA,39,-13800006777387,Corso di Francia,2,50,30.79,1879.8500000000004,1895.2450000000003,1910.6400000000003,11,38.3,47.2,48.0,14.8,2.9,2.31,3.25,0.99,2166,0.6074,22,32,38,48,57,62,65,71
Festivi,GRA,39,-13800006777387,Corso di Francia,2,50,30.79,1879.8500000000004,1895.2450000000003,1910.6400000000003,12,35.1,45.5,46.0,15.2,3.16,2.41,3.88,1.08,2503,0.7019,19,30,37,46,56,61,65,70
Festivi,GRA,39,-13800006777387,Corso di Francia,2,50,30.79,1879.8500000000004,1895.2450000000003,1910.6400000000003,13,38.1,47.3,48.0,14.8,2.91,2.31,3.01,0.99,2302,0.6455,21,32,39,48,57,62,66,70
Festivi,GRA,39,-13800006777387,Corso di Francia,2,50,30.79,1879.8500000000004,1895.2450000000003,1910.6400000000003,14,41.2,50.7,51.0,14.9,2.69,2.17,3.09,0.92,1741,0.4882,25,36,42,51,60,65,69,74
Festivi,GRA,39,-13800006777387,Corso di Francia,2,50,30.79,1879.8500000000004,1895.2450000000003,1910.6400000000003,15,36.7,47.6,49.0,15.4,3.02,2.26,3.73,1.03,2035,0.5707,21,32,38,49,58,63,67,71
Festivi,GRA,39,-13800006777387,Corso di Francia,2,50,30.79,1879.8500000000004,1895.2450000000003,1910.6400000000003,16,20.3,37.5,38.0,17.9,5.47,2.92,8.27,1.86,2065,0.5791,4,19,24,38,50,56,60,66
Festivi,GRA,39,-13800006777387,Corso di Francia,2,50,30.79,1879.8500000000004,1895.2450000000003,1910.6400000000003,17,21.1,36.1,36.0,17.0,5.25,3.08,7.43,1.79,2291,0.6425,6,19,23,36,48,54,58,64
Festivi,GRA,39,-13800006777387,Corso di Francia,2,50,30.79,1879.8500000000004,1895.2450000000003,1910.6400000000003,18,21.6,36.1,36.0,16.9,5.13,3.08,6.87,1.75,2444,0.6854,7,19,23,36,48,54,58,64
Festivi,GRA,39,-13800006777387,Corso di Francia,2,50,30.79,1879.8500000000004,1895.2450000000003,1910.6400000000003,19,20.9,36.1,36.0,17.1,5.29,3.08,7.29,1.8,2399,0.6727,5,18,23,36,49,54,58,64
Festivi,GRA,39,-13800006777387,Corso di Francia,2,50,30.79,1879.8500000000004,1895.2450000000003,1910.6400000000003,20,22.2,37.1,37.0,17.1,5.0,3.0,6.92,1.7,2109,0.5914,6,20,25,37,49,55,59,66
Festivi,GRA,39,-13800006777387,Corso di Francia,2,50,30.79,1879.8500000000004,1895.2450000000003,1910.6400000000003,21,36.5,48.0,49.0,15.9,3.04,2.26,3.73,1.04,1491,0.4181,21,32,38,49,58,64,67,73
Festivi,GRA,39,-13800006777387,Corso di Francia,2,50,30.79,1879.8500000000004,1895.2450000000003,1910.6400000000003,22,41.1,50.7,51.0,15.4,2.7,2.17,2.71,0.92,1540,0.4319,22,36,42,51,61,65,68,74
Festivi,GRA,39,-13800006777387,Corso di Francia,2,50,30.79,1879.8500000000004,1895.2450000000003,1910.6400000000003,23,41.3,51.1,51.0,15.3,2.68,2.17,2.88,0.91,1727,0.4843,23,37,43,51,61,66,70,74
Festivi,GRA,40,-13800006629975,Corso di Francia,2,50,13.72,1910.6400000000003,1917.5000000000002,1924.3600000000004,0,36.8,47.5,48.0,14.3,1.34,1.03,2.47,1.0,3081,0.864,22,34,39,48,57,62,65,70
Festivi,GRA,40,-13800006629975,Corso di Francia,2,50,13.72,1910.6400000000003,1917.5000000000002,1924.3600000000004,1,41.7,52.0,53.0,15.3,1.18,0.93,1.68,0.88,2543,0.7131,24,38,43,53,62,67,71,76
Festivi,GRA,40,-13800006629975,Corso di Francia,2,50,13.72,1910.6400000000003,1917.5000000000002,1924.3600000000004,2,44.8,55.9,57.0,15.6,1.1,0.87,1.71,0.82,1548,0.4341,29,42,47,57,66,71,74,80
Festivi,GRA,40,-13800006629975,Corso di Francia,2,50,13.72,1910.6400000000003,1917.5000000000002,1924.3600000000004,3,42.8,57.1,59.0,17.8,1.15,0.84,2.02,0.86,907,0.2543,25,40,47,59,68,73,77,83
Festivi,GRA,40,-13800006629975,Corso di Francia,2,50,13.72,1910.6400000000003,1917.5000000000002,1924.3600000000004,4,33.9,53.7,55.0,19.1,1.46,0.9,3.02,1.08,1056,0.2961,17,35,44,55,66,71,75,83
Festivi,GRA,40,-13800006629975,Corso di Francia,2,50,13.72,1910.6400000000003,1917.5000000000002,1924.3600000000004,5,37.3,54.5,56.0,19.4,1.32,0.88,2.32,0.99,510,0.143,19,34,44,56,67,73,78,85
Festivi,GRA,40,-13800006629975,Corso di Francia,2,50,13.72,1910.6400000000003,1917.5000000000002,1924.3600000000004,6,23.3,52.3,55.0,21.4,2.12,0.9,4.74,1.58,316,0.0886,7,28,42,55,67,72,76,83
Festivi,GRA,40,-13800006629975,Corso di Francia,2,50,13.72,1910.6400000000003,1917.5000000000002,1924.3600000000004,7,22.4,53.2,56.0,20.8,2.21,0.88,5.65,1.65,447,0.1254,9,31,43,56,67,72,77,83
Festivi,GRA,40,-13800006629975,Corso di Francia,2,50,13.72,1910.6400000000003,1917.5000000000002,1924.3600000000004,8,28.6,51.9,54.0,19.0,1.73,0.91,3.84,1.29,762,0.2137,13,31,43,54,65,70,73,78
Festivi,GRA,40,-13800006629975,Corso di Francia,2,50,13.72,1910.6400000000003,1917.5000000000002,1924.3600000000004,9,27.0,50.7,54.0,18.4,1.83,0.91,4.16,1.36,1099,0.3082,12,32,42,54,63,67,71,76
Festivi,GRA,40,-13800006629975,Corso di Francia,2,50,13.72,1910.6400000000003,1917.5000000000002,1924.3600000000004,10,35.4,49.2,50.0,16.0,1.4,0.99,3.86,1.04,1689,0.4736,20,33,39,50,60,65,69,73
Festivi,GRA,40,-13800006629975,Corso di Francia,2,50,13.72,1910.6400000000003,1917.5000000000002,1924.3600000000004,11,35.2,47.4,48.0,15.1,1.4,1.03,2.57,1.05,2166,0.6074,21,32,39,48,57,62,65,71
Festivi,GRA,40,-13800006629975,Corso di Francia,2,50,13.72,1910.6400000000003,1917.5000000000002,1924.3600000000004,12,35.5,45.9,47.0,14.9,1.39,1.05,2.03,1.04,2507,0.703,19,30,37,47,56,61,64,69
Festivi,GRA,40,-13800006629975,Corso di Francia,2,50,13.72,1910.6400000000003,1917.5000000000002,1924.3600000000004,13,37.9,47.6,48.0,14.7,1.3,1.03,1.79,0.97,2307,0.6469,21,33,40,48,57,62,66,70
Festivi,GRA,40,-13800006629975,Corso di Francia,2,50,13.72,1910.6400000000003,1917.5000000000002,1924.3600000000004,14,40.6,50.9,51.0,15.1,1.22,0.97,1.78,0.91,1744,0.4891,25,36,42,51,61,66,69,74
